ID,Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price,Price Prediction
4321,1.03,Very Good,F,SI1,VG,VG,GIA," $5,042 ",
4322,1.0,Good,G,IF,VG,G,GIA," $7,758 ",
4323,1.04,Ideal,G,VS1,EX,EX,GIA," $7,655 ",
4324,1.18,Ideal,H,SI1,EX,EX,GIA," $6,440 ",
4325,1.01,Fair,E,SI1,EX,G,GIA," $5,185 ",
4326,1.6,Very Good,I,VS2,VG,VG,GIA," $10,346 ",
4327,1.51,Good,D,VS2,VG,VG,GIA," $12,709 ",
4328,1.12,Ideal,F,VS2,VG,VG,GIA," $7,633 ",
4329,1.05,Ideal,G,VS1,EX,EX,GIA," $7,440 ",
4330,1.64,Ideal,E,VS1,EX,EX,GIA," $18,103 ",
4331,0.75,Ideal,I,VS1,VG,EX,GIA," $2,659 ",
4332,1.34,Ideal,H,VS2,EX,EX,GIA," $8,771 ",
4333,0.95,Good,E,VS2,G,G,AGSL," $5,272 ",
4334,2.53,Ideal,I,SI1,EX,EX,GIA," $22,287 ",
4335,1.03,Ideal,D,VVS1,VG,EX,GIA," $12,295 ",
4336,1.15,Ideal,E,VS2,EX,VG,GIA," $8,418 ",
4337,2.62,Good,H,VS2,EX,EX,GIA," $29,366 ",
4338,1.51,Good,I,VS1,VG,VG,GIA," $8,975 ",
4339,1.14,Ideal,H,SI1,G,VG,GIA," $6,008 ",
4340,1.1,Ideal,H,VS1,VG,EX,GIA," $6,677 ",
4341,0.8,Very Good,E,VVS2,VG,VG,GIA," $4,515 ",
4342,1.09,Ideal,H,SI1,EX,EX,GIA," $5,238 ",
4343,1.05,Very Good,E,VS2,G,G,GIA," $6,865 ",
4344,0.82,Very Good,I,SI1,VG,G,GIA," $2,602 ",
4345,1.04,Very Good,H,VS1,VG,VG,GIA," $5,404 ",
4346,2.07,Ideal,I,VS2,VG,VG,GIA," $17,135 ",
4347,1.55,Ideal,G,VVS2,EX,EX,GIA," $16,486 ",
4348,1.0,Fair,E,SI1,VG,G,GIA," $4,771 ",
4349,1.34,Very Good,I,SI1,G,VG,GIA," $6,763 ",
4350,0.83,Ideal,D,SI1,EX,EX,GIA," $3,933 ",
4351,2.09,Very Good,G,VS1,VG,VG,GIA," $27,144 ",
4352,1.54,Ideal,G,VS1,VG,VG,GIA," $13,604 ",
4353,1.22,Very Good,G,IF,G,G,GIA," $10,441 ",
4354,2.0,Very Good,I,SI1,VG,G,GIA," $15,249 ",
4355,1.01,Good,D,SI1,VG,VG,GIA," $5,501 ",
4356,1.16,Ideal,I,SI1,VG,EX,GIA," $5,107 ",
4357,1.07,Signature-Ideal,G,VS2,EX,EX,GIA," $7,577 ",
4358,2.12,Ideal,F,SI1,EX,EX,GIA," $23,168 ",
4359,1.52,Ideal,E,SI1,EX,EX,GIA," $12,147 ",
4360,1.21,Very Good,H,SI1,VG,VG,GIA," $5,768 ",
4361,2.02,Ideal,H,VS1,VG,VG,GIA," $19,672 ",
4362,0.83,Very Good,I,VS2,ID,ID,AGSL," $2,915 ",
4363,1.0,Very Good,E,VVS1,VG,G,GIA," $9,092 ",
4364,0.9,Good,F,SI1,VG,VG,GIA," $4,058 ",
4365,2.23,Ideal,F,VVS2,EX,EX,GIA," $34,225 ",
4366,2.01,Very Good,G,VS1,EX,VG,GIA," $26,089 ",
4367,2.09,Ideal,F,VS2,EX,EX,GIA," $32,692 ",
4368,2.09,Very Good,G,VS2,EX,VG,GIA," $23,771 ",
4369,2.01,Very Good,F,VS1,EX,EX,GIA," $31,905 ",
4370,1.01,Ideal,H,VS1,VG,EX,GIA," $5,680 ",
4371,0.91,Very Good,H,SI1,VG,VG,GIA," $3,666 ",
4372,1.05,Ideal,G,VS2,VG,EX,GIA," $6,837 ",
4373,1.14,Ideal,H,VS2,EX,EX,GIA," $6,423 ",
4374,1.01,Very Good,D,SI1,EX,VG,GIA," $5,731 ",
4375,1.22,Ideal,G,VS2,ID,ID,AGSL," $8,498 ",
4376,0.76,Very Good,H,SI1,VG,VG,GIA," $2,557 ",
4377,2.0,Good,D,VS1,VG,G,GIA," $29,293 ",
4378,0.9,Very Good,E,SI1,VG,VG,GIA," $3,748 ",
4379,1.18,Ideal,G,VVS2,VG,EX,GIA," $10,308 ",
4380,1.29,Ideal,G,VS1,ID,ID,AGSL," $10,600 ",
4381,1.2,Ideal,G,VVS2,EX,EX,GIA," $10,454 ",
4382,1.34,Ideal,G,VVS2,EX,EX,GIA," $11,342 ",
4383,1.31,Very Good,F,VVS1,VG,VG,GIA," $14,687 ",
4384,0.82,Ideal,E,SI1,EX,EX,GIA," $3,979 ",
4385,2.07,Ideal,H,VS2,EX,EX,GIA," $21,879 ",
4386,1.26,Very Good,F,VS2,EX,VG,GIA," $9,410 ",
4387,1.51,Good,H,SI1,VG,VG,GIA," $9,097 ",
4388,0.91,Very Good,G,VS2,VG,VG,GIA," $4,532 ",
4389,2.0,Very Good,H,SI1,G,G,GIA," $16,092 ",
4390,1.52,Good,F,SI1,VG,VG,GIA," $10,888 ",
4391,1.59,Very Good,H,SI1,VG,VG,GIA," $10,603 ",
4392,1.12,Ideal,G,VVS1,EX,EX,GIA," $9,196 ",
4393,0.9,Ideal,H,SI1,VG,VG,GIA," $3,772 ",
4394,1.01,Very Good,E,SI1,VG,VG,GIA," $5,372 ",
4395,2.01,Ideal,H,VS1,EX,VG,GIA," $23,040 ",
4396,0.9,Ideal,F,VS2,ID,ID,AGSL," $5,142 ",
4397,1.13,Ideal,D,VS1,EX,EX,GIA," $9,448 ",
4398,1.51,Good,H,VS2,VG,VG,GIA," $10,488 ",
4399,0.75,Ideal,D,VS1,EX,EX,GIA," $4,250 ",
4400,1.0,Ideal,E,SI1,EX,EX,GIA," $5,703 ",
4401,1.13,Ideal,H,SI1,EX,EX,GIA," $6,075 ",
4402,2.49,Very Good,D,IF,VG,VG,GIA," $83,145 ",
4403,2.16,Ideal,D,VS2,VG,VG,GIA," $30,792 ",
4404,0.93,Very Good,D,SI1,VG,G,GIA," $4,681 ",
4405,1.13,Ideal,H,IF,VG,VG,GIA," $8,052 ",
4406,1.01,Very Good,I,SI1,EX,EX,GIA," $4,749 ",
4407,1.0,Very Good,E,VVS2,VG,EX,GIA," $9,224 ",
4408,1.01,Good,G,VS2,VG,VG,GIA," $5,861 ",
4409,1.39,Very Good,H,VS2,VG,G,GIA," $8,951 ",
4410,1.85,Ideal,I,VS2,VG,VG,GIA," $12,794 ",
4411,2.07,Ideal,H,VS2,ID,ID,AGSL," $21,057 ",
4412,0.9,Ideal,E,SI1,VG,VG,GIA," $4,635 ",
4413,1.0,Very Good,F,VVS2,VG,EX,GIA," $8,779 ",
4414,1.5,Good,E,SI1,VG,VG,GIA," $12,127 ",
4415,1.0,Very Good,E,VVS2,VG,VG,GIA," $9,815 ",
4416,1.06,Very Good,G,VS1,ID,ID,AGSL," $7,132 ",
4417,0.9,Very Good,G,SI1,VG,G,GIA," $3,791 ",
4418,0.91,Ideal,D,VS1,EX,EX,GIA," $6,652 ",
4419,1.1,Ideal,H,VVS2,EX,EX,GIA," $7,267 ",
4420,1.56,Ideal,F,VVS2,VG,EX,GIA," $18,276 ",
4421,1.01,Very Good,F,VS2,EX,VG,GIA," $6,686 ",
4422,1.23,Ideal,H,VVS1,VG,EX,GIA," $8,015 ",
4423,0.91,Ideal,D,SI1,VG,VG,GIA," $4,460 ",
4424,1.52,Ideal,G,SI1,VG,EX,GIA," $11,105 ",
4425,2.04,Very Good,F,VS2,EX,EX,AGSL," $26,060 ",
4426,1.08,Good,G,VS2,VG,G,GIA," $6,708 ",
4427,1.0,Good,F,VS2,VG,VG,GIA," $5,407 ",
4428,1.03,Ideal,F,VS1,VG,VG,GIA," $7,964 ",
4429,1.12,Ideal,D,VS1,EX,EX,GIA," $9,694 ",
4430,0.8,Good,F,VS1,VG,G,GIA," $3,873 ",
4431,1.0,Good,G,SI1,VG,VG,GIA," $4,194 ",
4432,1.01,Good,H,SI1,VG,VG,GIA," $4,611 ",
4433,1.21,Very Good,H,VS1,VG,VG,GIA," $7,179 ",
4434,2.03,Ideal,H,VS2,EX,EX,GIA," $21,462 ",
4435,1.21,Very Good,F,VS1,VG,G,GIA," $10,009 ",
4436,1.07,Ideal,H,SI1,VG,EX,GIA," $5,220 ",
4437,1.05,Signature-Ideal,G,VS1,ID,ID,AGSL," $8,310 ",
4438,0.77,Very Good,G,VS1,VG,VG,GIA," $3,243 ",
4439,1.08,Ideal,G,VS1,EX,EX,GIA," $7,925 ",
4440,0.9,Very Good,D,SI1,VG,G,GIA," $5,123 ",
4441,1.01,Good,E,SI1,EX,VG,GIA," $4,788 ",
4442,2.01,Fair,H,VS2,EX,G,GIA," $16,632 ",
4443,2.16,Very Good,G,SI1,VG,VG,GIA," $19,311 ",
4444,1.51,Ideal,G,SI1,VG,EX,GIA," $10,971 ",
4445,1.24,Ideal,I,SI1,EX,EX,GIA," $5,976 ",
4446,1.8,Very Good,G,VS1,EX,G,GIA," $19,259 ",
4447,2.05,Ideal,D,VS1,EX,EX,GIA," $35,346 ",
4448,1.67,Ideal,F,VS1,EX,EX,GIA," $21,318 ",
4449,1.14,Very Good,F,SI1,VG,VG,GIA," $6,194 ",
4450,2.51,Very Good,H,SI1,VG,VG,GIA," $24,351 ",
4451,2.23,Ideal,E,VS2,EX,EX,GIA," $33,836 ",
4452,2.27,Ideal,G,VS2,EX,VG,GIA," $28,766 ",
4453,1.0,Good,G,VVS2,EX,EX,GIA," $7,492 ",
4454,1.3,Ideal,G,SI1,EX,EX,GIA," $8,416 ",
4455,0.9,Fair,F,SI1,VG,VG,GIA," $3,995 ",
4456,1.01,Ideal,G,VVS2,VG,VG,GIA," $8,029 ",
4457,1.34,Ideal,G,IF,VG,VG,GIA," $11,104 ",
4458,1.52,Very Good,F,VVS2,VG,EX,GIA," $16,786 ",
4459,1.01,Very Good,F,SI1,G,VG,GIA," $5,008 ",
4460,0.79,Very Good,H,SI1,VG,EX,GIA," $2,551 ",
4461,2.01,Very Good,F,SI1,VG,VG,GIA," $20,004 ",
4462,1.63,Good,F,SI1,VG,VG,GIA," $10,901 ",
4463,1.29,Ideal,H,SI1,VG,VG,GIA," $6,760 ",
4464,2.05,Very Good,H,SI1,VG,VG,GIA," $17,444 ",
4465,0.9,Very Good,E,VS2,VG,EX,GIA," $5,305 ",
4466,1.28,Very Good,I,SI1,VG,VG,AGSL," $6,112 ",
4467,0.91,Very Good,G,SI1,EX,EX,GIA," $4,429 ",
4468,1.27,Ideal,G,VS2,VG,VG,GIA," $8,915 ",
4469,2.06,Ideal,D,IF,ID,ID,AGSL," $67,810 ",
4470,2.0,Good,G,VS2,EX,G,GIA," $22,902 ",
4471,1.03,Ideal,G,SI1,EX,EX,GIA," $5,195 ",
4472,1.0,Good,G,VS2,EX,EX,GIA," $5,488 ",
4473,0.82,Very Good,I,VVS1,VG,EX,GIA," $3,443 ",
4474,0.78,Very Good,G,SI1,VG,EX,GIA," $2,721 ",
4475,0.77,Fair,H,VS1,G,G,AGSL," $2,594 ",
4476,0.9,Ideal,F,SI1,VG,VG,GIA," $4,058 ",
4477,1.14,Ideal,G,VS1,EX,EX,GIA," $8,346 ",
4478,2.45,Ideal,H,VVS2,EX,VG,GIA," $28,691 ",
4479,1.2,Very Good,H,VS2,VG,VG,GIA," $6,537 ",
4480,2.09,Ideal,H,VS1,EX,EX,GIA," $23,651 ",
4481,0.9,Ideal,H,VS2,VG,EX,GIA," $4,584 ",
4482,1.03,Ideal,D,VS1,EX,EX,GIA," $8,742 ",
4483,0.9,Very Good,G,VS2,VG,G,GIA," $4,484 ",
4484,1.02,Very Good,I,VS1,G,VG,GIA," $4,753 ",
4485,1.53,Very Good,G,VVS2,EX,VG,GIA," $14,990 ",
4486,2.07,Very Good,F,VS2,VG,G,GIA," $26,894 ",
4487,1.24,Very Good,F,VVS2,VG,VG,GIA," $11,234 ",
4488,0.92,Very Good,I,SI1,EX,VG,GIA," $3,345 ",
4489,2.28,Ideal,F,SI1,EX,EX,GIA," $24,942 ",
4490,1.21,Ideal,E,SI1,EX,EX,GIA," $7,466 ",
4491,1.0,Good,E,VS2,G,VG,GIA," $5,991 ",
4492,0.91,Very Good,H,VS1,VG,VG,GIA," $4,456 ",
4493,1.21,Very Good,D,VS2,VG,VG,GIA," $9,517 ",
4494,1.04,Ideal,G,VS2,EX,VG,GIA," $6,286 ",
4495,1.12,Ideal,E,VS1,VG,VG,GIA," $8,454 ",
4496,0.9,Very Good,F,SI1,VG,VG,GIA," $4,095 ",
4497,1.01,Good,I,SI1,VG,VG,GIA," $4,078 ",
4498,0.9,Very Good,D,SI1,VG,G,GIA," $4,497 ",
4499,1.21,Very Good,G,SI1,VG,VG,GIA," $6,439 ",
4500,1.5,Signature-Ideal,I,IF,ID,ID,AGSL," $12,725 ",
4501,1.08,Very Good,F,VS2,G,VG,GIA," $7,115 ",
4502,1.12,Very Good,E,VS1,ID,ID,AGSL," $8,788 ",
4503,2.2,Very Good,G,VS2,EX,EX,GIA," $24,546 ",
4504,0.9,Very Good,I,SI1,VG,VG,GIA," $3,638 ",
4505,0.76,Very Good,E,VS2,EX,EX,GIA," $3,517 ",
4506,2.03,Very Good,G,VS1,VG,VG,GIA," $26,920 ",
4507,2.06,Ideal,F,VS1,EX,EX,GIA," $33,084 ",
4508,1.16,Ideal,H,VS1,EX,EX,GIA," $7,175 ",
4509,0.9,Fair,H,SI1,VG,VG,GIA," $3,186 ",
4510,1.06,Ideal,I,VS2,VG,VG,GIA," $4,795 ",
4511,1.0,Ideal,E,SI1,VG,EX,GIA," $5,458 ",
4512,1.02,Ideal,E,VVS1,EX,VG,GIA," $11,028 ",
4513,2.03,Ideal,G,SI1,EX,EX,GIA," $20,910 ",
4514,1.15,Ideal,G,VVS2,EX,EX,GIA," $9,157 ",
4515,1.21,Very Good,H,SI1,EX,EX,GIA," $7,203 ",
4516,1.64,Ideal,I,VS2,ID,ID,AGSL," $11,274 ",
4517,1.21,Ideal,I,VS2,EX,EX,GIA," $5,856 ",
4518,0.9,Very Good,D,VS1,EX,VG,GIA," $5,969 ",
4519,2.01,Very Good,G,VS1,VG,VG,GIA," $25,067 ",
4520,2.09,Ideal,G,VVS2,EX,EX,GIA," $30,324 ",
4521,1.02,Very Good,D,SI1,EX,EX,GIA," $5,432 ",
4522,2.02,Very Good,E,VS2,G,G,GIA," $26,651 ",
4523,2.01,Very Good,E,VVS2,VG,G,GIA," $37,121 ",
4524,1.09,Very Good,G,SI1,VG,VG,GIA," $5,420 ",
4525,1.09,Very Good,G,VVS2,G,G,GIA," $7,878 ",
4526,0.77,Signature-Ideal,H,VS2,ID,ID,AGSL," $3,332 ",
4527,2.18,Very Good,H,VVS2,EX,ID,AGSL," $26,001 ",
4528,1.51,Ideal,H,VS1,ID,ID,AGSL," $12,071 ",
4529,0.91,Very Good,E,SI1,EX,EX,GIA," $4,914 ",
4530,2.31,Ideal,I,IF,EX,EX,GIA," $24,817 ",
4531,0.9,Very Good,D,SI1,EX,VG,GIA," $4,447 ",
4532,1.0,Very Good,D,SI1,VG,G,GIA," $5,320 ",
4533,0.76,Ideal,E,VS2,EX,EX,GIA," $4,039 ",
4534,1.01,Good,E,SI1,VG,VG,GIA," $5,251 ",
4535,1.2,Good,H,SI1,VG,G,GIA," $5,989 ",
4536,1.06,Ideal,G,VS2,EX,EX,GIA," $6,809 ",
4537,2.07,Ideal,F,VVS2,VG,EX,GIA," $36,676 ",
4538,0.9,Very Good,G,VS2,G,G,GIA," $4,177 ",
4539,1.14,Good,F,SI1,VG,VG,GIA," $5,986 ",
4540,2.2,Ideal,H,VS2,EX,EX,GIA," $22,724 ",
4541,1.13,Ideal,I,VS1,ID,ID,AGSL," $5,813 ",
4542,1.2,Good,I,SI1,VG,VG,GIA," $5,211 ",
4543,1.03,Good,G,SI1,VG,VG,GIA," $4,976 ",
4544,2.53,Good,E,VS2,EX,VG,GIA," $37,848 ",
4545,1.07,Ideal,H,SI1,EX,VG,GIA," $5,065 ",
4546,2.14,Ideal,F,VS2,EX,EX,GIA," $30,962 ",
4547,1.19,Ideal,I,IF,ID,ID,AGSL," $7,207 ",
4548,1.52,Very Good,H,VS1,VG,VG,GIA," $11,162 ",
4549,1.65,Very Good,H,VS1,VG,VG,GIA," $12,686 ",
4550,2.51,Very Good,I,VS1,EX,VG,GIA," $22,225 ",
4551,1.03,Very Good,H,SI1,G,VG,GIA," $4,516 ",
4552,1.12,Very Good,D,IF,EX,VG,GIA," $17,285 ",
4553,2.0,Very Good,H,VS2,EX,VG,GIA," $19,995 ",
4554,1.03,Good,I,VS2,VG,VG,GIA," $4,819 ",
4555,1.01,Ideal,G,VS2,EX,EX,GIA," $6,734 ",
4556,1.13,Signature-Ideal,E,SI1,EX,EX,GIA," $7,877 ",
4557,0.93,Good,I,VS2,G,G,GIA," $3,946 ",
4558,1.11,Ideal,G,VVS2,EX,EX,GIA," $8,970 ",
4559,0.9,Very Good,F,VS2,VG,EX,GIA," $4,617 ",
4560,1.17,Very Good,F,VS2,VG,VG,GIA," $8,144 ",
4561,1.03,Signature-Ideal,G,VS1,ID,ID,AGSL," $7,880 ",
4562,1.08,Ideal,H,SI1,VG,VG,GIA," $4,922 ",
4563,0.84,Ideal,D,VVS1,EX,EX,GIA," $6,847 ",
4564,2.0,Very Good,I,SI1,EX,EX,GIA," $15,053 ",
4565,1.55,Very Good,G,VVS2,EX,EX,GIA," $15,930 ",
4566,1.51,Very Good,E,VS2,EX,EX,GIA," $13,830 ",
4567,1.45,Ideal,I,VS1,EX,EX,GIA," $8,718 ",
4568,1.42,Signature-Ideal,D,VS1,ID,ID,AGSL," $16,618 ",
4569,0.91,Very Good,G,VS1,VG,G,GIA," $4,381 ",
4570,2.12,Ideal,G,VVS2,VG,EX,GIA," $29,314 ",
4571,1.21,Ideal,G,VS1,VG,VG,GIA," $9,075 ",
4572,1.02,Fair,F,SI1,VG,VG,GIA," $4,782 ",
4573,2.0,Ideal,D,VVS1,EX,EX,GIA," $47,879 ",
4574,1.2,Very Good,H,VS1,VG,EX,GIA," $7,239 ",
4575,2.19,Very Good,G,VS1,VG,VG,GIA," $30,869 ",
4576,1.19,Ideal,G,VVS2,ID,ID,AGSL," $9,403 ",
4577,1.21,Ideal,E,SI1,VG,EX,GIA," $7,088 ",
4578,1.07,Ideal,G,VVS2,EX,EX,GIA," $8,491 ",
4579,1.06,Very Good,F,SI1,G,VG,GIA," $4,721 ",
4580,0.86,Ideal,E,SI1,EX,EX,GIA," $3,997 ",
4581,1.51,Good,E,SI1,EX,G,GIA," $11,487 ",
4582,1.52,Very Good,F,SI1,G,VG,GIA," $11,794 ",
4583,1.13,Ideal,E,VS2,EX,EX,GIA," $8,430 ",
4584,2.0,Very Good,E,VS2,EX,VG,GIA," $26,058 ",
4585,1.26,Signature-Ideal,H,SI1,ID,ID,AGSL," $8,110 ",
4586,0.83,Ideal,F,VS2,VG,VG,GIA," $3,625 ",
4587,1.0,Ideal,D,SI1,EX,EX,GIA," $5,804 ",
4588,0.96,Ideal,D,VS1,VG,EX,GIA," $6,948 ",
4589,2.0,Very Good,G,VS2,VG,G,GIA," $25,532 ",
4590,1.01,Very Good,G,VVS2,VG,VG,GIA," $6,975 ",
4591,1.21,Very Good,I,SI1,G,G,GIA," $5,346 ",
4592,1.72,Ideal,H,SI1,EX,EX,GIA," $12,865 ",
4593,1.17,Ideal,G,VVS1,ID,ID,AGSL," $9,799 ",
4594,2.28,Ideal,G,VS2,EX,EX,GIA," $33,041 ",
4595,2.02,Ideal,F,SI1,EX,EX,GIA," $21,602 ",
4596,1.51,Very Good,F,SI1,VG,G,GIA," $9,150 ",
4597,1.02,Fair,E,SI1,EX,EX,AGSL," $5,209 ",
4598,1.03,Ideal,E,VVS2,VG,VG,GIA," $9,854 ",
4599,1.51,Very Good,F,VS1,VG,VG,GIA," $15,353 ",
4600,1.7,Good,I,SI1,G,VG,GIA," $9,523 ",
4601,1.71,Ideal,H,VVS1,EX,EX,GIA," $16,548 ",
4602,0.9,Good,E,SI1,VG,VG,GIA," $3,945 ",
4603,1.0,Very Good,F,SI1,EX,EX,GIA," $5,521 ",
4604,1.38,Ideal,I,VS1,EX,EX,GIA," $7,721 ",
4605,0.82,Ideal,F,SI1,EX,VG,GIA," $3,439 ",
4606,2.41,Ideal,I,VS2,VG,VG,GIA," $19,971 ",
4607,0.77,Good,I,SI1,EX,VG,GIA," $2,241 ",
4608,0.93,Ideal,E,SI1,VG,VG,GIA," $4,583 ",
4609,0.8,Ideal,F,VS1,EX,EX,GIA," $4,362 ",
4610,1.0,Good,H,VS1,VG,VG,GIA," $5,110 ",
4611,1.56,Ideal,G,VS1,ID,ID,AGSL," $14,502 ",
4612,1.02,Ideal,D,SI1,EX,EX,GIA," $6,040 ",
4613,2.01,Very Good,F,SI1,VG,G,GIA," $19,570 ",
4614,1.74,Ideal,D,VS2,EX,EX,GIA," $20,892 ",
4615,1.01,Fair,G,SI1,VG,G,GIA," $4,905 ",
4616,1.03,Ideal,I,VS2,EX,EX,GIA," $5,378 ",
4617,0.82,Good,F,VS2,EX,VG,AGSL," $3,363 ",
4618,0.93,Ideal,E,VS2,EX,VG,GIA," $5,411 ",
4619,1.16,Ideal,H,VS2,EX,EX,GIA," $6,673 ",
4620,1.01,Fair,G,SI1,VG,VG,GIA," $4,417 ",
4621,1.0,Very Good,F,IF,VG,EX,GIA," $9,248 ",
4622,0.91,Very Good,H,VS1,VG,VG,GIA," $4,370 ",
4623,1.6,Ideal,H,IF,ID,ID,AGSL," $15,134 ",
4624,1.01,Good,F,VS2,VG,VG,GIA," $6,346 ",
4625,1.04,Ideal,D,VS2,VG,VG,GIA," $7,632 ",
4626,0.77,Ideal,I,VVS2,EX,EX,GIA," $2,824 ",
4627,1.04,Signature-Ideal,D,VS1,EX,EX,GIA," $10,709 ",
4628,2.02,Very Good,F,VS2,EX,EX,GIA," $27,542 ",
4629,2.01,Ideal,H,VS1,EX,EX,GIA," $23,897 ",
4630,1.11,Ideal,I,SI1,EX,EX,GIA," $5,329 ",
4631,1.52,Ideal,H,VS2,ID,ID,AGSL," $11,313 ",
4632,1.12,Ideal,H,SI1,VG,EX,GIA," $5,624 ",
4633,1.5,Very Good,D,SI1,VG,VG,GIA," $11,352 ",
4634,1.5,Very Good,I,VS2,VG,VG,GIA," $9,236 ",
4635,1.01,Good,E,SI1,G,G,GIA," $5,020 ",
4636,1.02,Good,I,SI1,G,VG,GIA," $4,105 ",
4637,1.01,Very Good,I,SI1,EX,EX,GIA," $4,681 ",
4638,2.01,Very Good,I,SI1,EX,EX,GIA," $15,745 ",
4639,2.02,Ideal,E,VS1,VG,VG,GIA," $36,081 ",
4640,1.08,Very Good,G,VS1,VG,VG,GIA," $6,892 ",
4641,0.9,Very Good,H,VS2,VG,VG,GIA," $4,149 ",
4642,1.51,Very Good,G,VS2,EX,VG,GIA," $11,041 ",
4643,0.91,Very Good,I,VS2,G,G,GIA," $3,645 ",
4644,2.07,Ideal,F,SI1,EX,EX,GIA," $20,594 ",
4645,2.41,Very Good,F,IF,EX,EX,GIA," $54,256 ",
4646,0.99,Very Good,G,SI1,VG,G,GIA," $4,495 ",
4647,1.11,Ideal,G,SI1,VG,EX,GIA," $5,591 ",
4648,2.01,Very Good,F,IF,EX,EX,GIA," $45,456 ",
4649,2.01,Very Good,D,VS2,EX,EX,GIA," $29,860 ",
4650,1.7,Very Good,G,VS1,VG,G,GIA," $16,076 ",
4651,1.09,Ideal,F,VVS2,EX,EX,GIA," $10,246 ",
4652,2.29,Ideal,G,VVS2,VG,EX,GIA," $31,230 ",
4653,0.86,Fair,G,VS1,VG,VG,AGSL," $3,756 ",
4654,2.35,Signature-Ideal,H,SI1,ID,ID,AGSL," $24,988 ",
4655,1.32,Ideal,G,VS1,ID,ID,AGSL," $10,298 ",
4656,0.9,Fair,D,SI1,VG,G,GIA," $4,252 ",
4657,1.57,Very Good,H,SI1,EX,VG,GIA," $12,392 ",
4658,1.54,Very Good,E,VS2,VG,G,GIA," $13,893 ",
4659,1.5,Very Good,D,IF,VG,G,GIA," $28,381 ",
4660,1.06,Ideal,G,VS2,EX,EX,GIA," $6,660 ",
4661,1.54,Ideal,F,VS2,EX,EX,GIA," $17,029 ",
4662,2.02,Ideal,I,SI1,ID,ID,AGSL," $15,974 ",
4663,2.29,Ideal,D,VS1,VG,VG,GIA," $40,644 ",
4664,2.0,Very Good,H,VS1,EX,EX,GIA," $21,829 ",
4665,1.51,Very Good,H,VS2,EX,VG,GIA," $10,950 ",
4666,2.02,Ideal,F,VS1,VG,VG,GIA," $32,232 ",
4667,1.55,Ideal,F,VVS2,EX,EX,GIA," $16,088 ",
4668,1.53,Very Good,G,VVS2,EX,EX,GIA," $15,466 ",
4669,0.9,Ideal,H,VS2,VG,VG,GIA," $4,178 ",
4670,1.59,Ideal,H,VVS2,ID,ID,AGSL," $12,971 ",
4671,2.79,Ideal,D,VVS2,EX,EX,GIA," $77,033 ",
4672,1.3,Ideal,G,VVS2,VG,VG,GIA," $11,853 ",
4673,1.01,Good,I,SI1,VG,G,GIA," $4,069 ",
4674,1.07,Ideal,D,VS2,EX,EX,GIA," $8,202 ",
4675,1.61,Signature-Ideal,H,VS2,ID,ID,AGSL," $13,873 ",
4676,1.76,Ideal,G,SI1,EX,EX,GIA," $10,896 ",
4677,2.05,Ideal,H,VS1,VG,VG,GIA," $21,630 ",
4678,1.13,Signature-Ideal,G,VS2,EX,EX,GIA," $8,257 ",
4679,2.11,Ideal,H,VS2,VG,VG,GIA," $20,911 ",
4680,1.02,Ideal,H,SI1,VG,VG,GIA," $4,746 ",
4681,2.23,Very Good,D,VVS2,VG,VG,GIA," $51,127 ",
4682,1.01,Very Good,I,SI1,VG,VG,GIA," $4,207 ",
4683,0.91,Very Good,I,VS2,G,VG,GIA," $4,008 ",
4684,1.01,Good,I,SI1,EX,EX,AGSL," $4,331 ",
4685,1.01,Fair,H,VS2,VG,VG,GIA," $4,030 ",
4686,1.01,Very Good,H,SI1,EX,EX,GIA," $5,433 ",
4687,0.92,Ideal,G,VS2,VG,VG,GIA," $5,070 ",
4688,0.79,Ideal,G,VS1,ID,ID,AGSL," $3,561 ",
4689,1.09,Very Good,F,SI1,VG,G,GIA," $5,570 ",
4690,1.26,Very Good,F,VS1,VG,G,GIA," $10,284 ",
4691,2.54,Ideal,H,VS1,EX,EX,GIA," $31,706 ",
4692,1.05,Ideal,H,VS2,VG,VG,GIA," $6,224 ",
4693,1.01,Very Good,I,SI1,G,G,GIA," $4,065 ",
4694,1.15,Ideal,G,VVS1,EX,EX,GIA," $10,265 ",
4695,1.58,Ideal,I,VVS1,ID,ID,AGSL," $11,526 ",
4696,1.63,Ideal,D,SI1,EX,EX,GIA," $13,625 ",
4697,1.04,Signature-Ideal,F,VVS2,EX,EX,GIA," $10,804 ",
4698,1.24,Good,H,VS2,G,G,GIA," $7,210 ",
4699,1.12,Signature-Ideal,E,VVS1,ID,ID,AGSL," $14,696 ",
4700,0.91,Very Good,F,VS2,G,G,GIA," $4,849 ",
4701,2.02,Ideal,G,VS2,EX,EX,GIA," $27,068 ",
4702,0.91,Fair,E,SI1,G,VG,GIA," $4,132 ",
4703,2.45,Very Good,F,VS1,VG,G,GIA," $40,939 ",
4704,1.63,Ideal,I,VS2,EX,EX,GIA," $10,401 ",
4705,1.12,Ideal,F,VS2,VG,VG,GIA," $7,715 ",
4706,1.2,Ideal,H,VS2,VG,VG,GIA," $7,229 ",
4707,1.16,Ideal,G,SI1,EX,VG,GIA," $6,408 ",
4708,0.79,Very Good,G,SI1,EX,VG,GIA," $2,793 ",
4709,1.0,Good,I,VS1,VG,VG,GIA," $4,624 ",
